DigimonCombineId,DigimonAId,DigimonBId,DigimonResultId
48734,181,138,39
48735,181,174,115
48736,181,139,65
48737,181,82,17
48738,181,83,17
48739,181,190,
48740,181,175,107
48741,181,84,10
48742,181,176,131
48743,181,85,4
48744,181,140,87
48745,181,86,6
48746,181,177,131
48747,181,87,6
48748,181,88,16
48749,181,141,78
48750,181,142,41
48751,181,143,69
48752,181,178,131
48753,181,89,25
48754,181,90,16
48755,181,91,17
48757,181,92,4
48758,181,144,59
48759,181,145,69
48760,181,93,4
48761,181,94,6
48762,181,146,70
48763,181,95,13
48764,181,96,9
48765,181,97,16
48766,181,147,57
48767,181,98,10
48768,181,99,17
48769,181,148,70
48770,181,179,149
48771,181,180,146
48772,181,149,59
48773,181,150,78
48774,181,151,72
48775,181,152,87
48776,181,100,16
48777,181,101,17
48778,181,102,4
48779,181,153,87
48780,65,65,10
48781,65,66,10
48782,65,67,18
48783,65,189,
48784,65,68,10
48785,65,119,21
48786,65,162,8
48787,65,120,10
48788,65,163,10
48789,65,121,10
48790,65,122,10
48791,65,164,10
48792,65,123,8
48793,65,124,10
48794,65,125,8
48795,65,127,10
48796,65,69,10
48797,65,165,8
48798,65,128,10
48799,65,129,10
48800,65,130,8
48801,65,131,10
48802,65,166,10
48803,65,126,10
48804,65,73,10
48805,65,70,10
48806,65,132,10
48807,65,71,10
48808,65,167,10
48809,65,72,10
48810,65,133,8
48811,65,74,8
48812,65,76,10
48813,65,183,
48814,65,75,10
48815,65,77,8
48816,65,78,8
48817,65,79,8
48818,65,134,18
48819,65,168,10
48820,65,187,
48821,65,188,
48822,65,135,10
48823,65,136,8
48824,65,169,10
48825,65,81,10
48826,65,170,8
48827,65,137,10
48828,65,172,10
48829,65,171,10
48830,65,80,8
48831,65,173,8
48832,65,138,21
48833,65,174,19
48834,65,139,10
48835,65,82,8
48836,65,83,19
48837,65,190,
48838,65,175,21
48839,65,84,10
48840,65,176,10
48841,65,85,10
48842,65,140,10
48843,65,86,10
48844,65,177,10
48845,65,87,10
48846,65,88,10
48847,65,141,8
48848,65,142,8
48849,65,143,10
48850,65,178,10
48851,65,89,8
48852,65,90,10
48853,65,91,8
48855,65,92,10
48856,65,144,8
48857,65,145,10
48858,65,93,21
48859,65,94,10
48860,65,146,10
48861,65,95,8
48862,65,96,10
48863,65,97,10
48864,65,147,8
48865,65,98,10
48866,65,99,19
48867,65,148,10
48868,65,179,8
48869,65,180,10
48870,65,149,8
48871,65,150,8
48872,65,151,10
48873,65,152,10
48874,65,100,10
48875,65,101,19
48876,65,102,10
48877,65,153,10
48878,66,66,10
48879,66,67,18
48880,66,189,
48881,66,68,10
48882,66,119,21
48883,66,162,8
48884,66,120,10
48885,66,163,10
48886,66,121,10
48887,66,122,10
48888,66,164,10
48889,66,123,8
48890,66,124,10
48891,66,125,8
48892,66,127,10
48893,66,69,10
48894,66,165,8
48895,66,128,10
48896,66,129,10
48897,66,130,8
48898,66,131,10
48899,66,166,10
48900,66,126,10
48901,66,73,10
48902,66,70,10
48903,66,132,10
48904,66,71,10
48905,66,167,10
48906,66,72,10
48907,66,133,8
48908,66,74,8
48909,66,76,10
48910,66,183,
48911,66,75,10
48912,66,77,8
48913,66,78,8
48914,66,79,8
48915,66,134,18
48916,66,168,10
48917,66,187,
48918,66,188,
48919,66,135,10
48920,66,136,8
48921,66,169,10
48922,66,81,10
48923,66,170,8
48924,66,137,10
48925,66,172,10
48926,66,171,10
48927,66,80,8
48928,66,173,8
48929,66,138,21
48930,66,174,19
48931,66,139,10
48932,66,82,8
48933,66,83,19
48934,66,190,
48935,66,175,21
48936,66,84,10
48937,66,176,10
48938,66,85,10
48939,66,140,10
48940,66,86,10
48941,66,177,10
48942,66,87,10
48943,66,88,10
48944,66,141,8
48945,66,142,8
48946,66,143,10
48947,66,178,10
48948,66,89,8
48949,66,90,10
48950,66,91,8
48952,66,92,10
48953,66,144,8
48954,66,145,10
48955,66,93,21
48956,66,94,10
48957,66,146,10
48958,66,95,8
48959,66,96,10
48960,66,97,10
48961,66,147,8
48962,66,98,10
48963,66,99,19
48964,66,148,10
48965,66,179,8
48966,66,180,10
48967,66,149,8
48968,66,150,8
48969,66,151,10
48970,66,152,10
48971,66,100,10
48972,66,101,19
48973,66,102,10
48974,66,153,10
48975,67,67,18
48976,67,189,
48977,67,68,28
48978,67,119,18
48979,67,162,18
48980,67,120,28
48981,67,163,28
48982,67,121,18
48983,67,122,28
48984,67,164,15
48985,67,123,26
48986,67,124,28
48987,67,125,18
48988,67,127,26
48989,67,69,17
48990,67,165,18
48991,67,128,28
48992,67,129,18
48993,67,130,18
48994,67,131,18
48995,67,166,18
48996,67,126,28
48997,67,73,28
48998,67,70,18
48999,67,132,28
49000,67,71,26
49001,67,167,26
49002,67,72,18
49003,67,133,18
49004,67,74,18
49005,67,76,18
49006,67,183,
49007,67,75,18
49008,67,77,17
49009,67,78,26
49010,67,79,18
49011,67,134,18
49012,67,168,28
49013,67,187,
49014,67,188,
49015,67,135,28
49016,67,136,18
49017,67,169,28
49018,67,81,28
49019,67,170,18
49020,67,137,18
49021,67,172,18
49022,67,171,26
49023,67,80,17
49024,67,173,26
49025,67,138,18
49026,67,174,18
49027,67,139,28
49028,67,82,17
49029,67,83,18
49030,67,190,
49031,67,175,18
49032,67,84,28
49033,67,176,18
49034,67,85,18
49035,67,140,26
49036,67,86,26
49037,67,177,28
49038,67,87,26
49039,67,88,28
49040,67,141,26
49041,67,142,18
49042,67,143,17
49043,67,178,28
49044,67,89,18
49045,67,90,18
49046,67,91,17
49048,67,92,17
49049,67,144,18
49050,67,145,17
49051,67,93,18
49052,67,94,15
49053,67,146,18
49054,67,95,18
49055,67,96,18
49056,67,97,28
49057,67,147,17
49058,67,98,28
49059,67,99,18
49060,67,148,18
49061,67,179,18
49062,67,180,28
49063,67,149,18
49064,67,150,26
49065,67,151,28
49066,67,152,15
49067,67,100,18
49068,67,101,18
49069,67,102,18
49070,67,153,15
49071,189,189,
49072,189,68,
49073,189,119,
49074,189,162,
49075,189,120,
49076,189,163,
49077,189,121,
49078,189,122,
49079,189,164,
49080,189,123,
49081,189,124,
49082,189,125,
49083,189,127,
49084,189,69,
49085,189,165,
49086,189,128,
49087,189,129,
49088,189,130,
49089,189,131,
49090,189,166,
49091,189,126,
49092,189,73,
49093,189,70,
49094,189,132,
49095,189,71,
49096,189,167,
49097,189,72,
49098,189,133,
49099,189,74,
49100,189,76,
49101,189,183,
49102,189,75,
49103,189,77,
49104,189,78,
49105,189,79,
49106,189,134,
49107,189,168,
49108,189,187,
49109,189,188,
49110,189,135,
49111,189,136,
49112,189,169,
49113,189,81,
49114,189,170,
49115,189,137,
49116,189,172,
49117,189,171,
49118,189,80,
49119,189,173,
49120,189,138,
49121,189,174,
49122,189,139,
49123,189,82,
49124,189,83,
49125,189,190,
49126,189,175,
49127,189,84,
49128,189,176,
49129,189,85,
49130,189,140,
49131,189,86,
49132,189,177,
49133,189,87,
49134,189,88,
49135,189,141,
49136,189,142,
49137,189,143,
49138,189,178,
49139,189,89,
49140,189,90,
49141,189,91,
49143,189,92,
49144,189,144,
49145,189,145,
49146,189,93,
49147,189,94,
49148,189,146,
49149,189,95,
49150,189,96,
49151,189,97,
49152,189,147,
49153,189,98,
49154,189,99,
49155,189,148,
49156,189,179,
49157,189,180,
49158,189,149,
49159,189,150,
49160,189,151,
49161,189,152,
49162,189,100,
49163,189,101,
49164,189,102,
49165,189,153,
49166,68,68,5
49167,68,119,21
49168,68,162,29
49169,68,120,5
49170,68,163,5
49171,68,121,22
49172,68,122,29
49173,68,164,15
49174,68,123,15
49175,68,124,29
49176,68,125,29
49177,68,127,6
49178,68,69,16
49179,68,165,29
49180,68,128,29
49181,68,129,22
49182,68,130,29
49183,68,131,22
49184,68,166,22
49185,68,126,28
49186,68,73,29
49187,68,70,22
49188,68,132,29
49189,68,71,6
49190,68,167,6
49191,68,72,22
49192,68,133,5
49193,68,74,5
49194,68,76,22
49195,68,183,
49196,68,75,22
49197,68,77,24
49198,68,78,15
49199,68,79,29
49200,68,134,28
49201,68,168,29
49202,68,187,
49203,68,188,
49204,68,135,5
49205,68,136,5
49206,68,169,3
49207,68,81,5
49208,68,170,5
49209,68,137,10
49210,68,172,22
49211,68,171,6
49212,68,80,24
49213,68,173,15
49214,68,138,21
49215,68,174,28
49216,68,139,3
49217,68,82,24
49218,68,83,28
49219,68,190,
49220,68,175,21
49221,68,84,3
49222,68,176,22
49223,68,85,10
49224,68,140,6
49225,68,86,6
49226,68,177,5
49227,68,87,6
49228,68,88,29
49229,68,141,15
49230,68,142,29
49231,68,143,16
49232,68,178,29
49233,68,89,5
49234,68,90,22
49235,68,91,24
49237,68,92,16
49238,68,144,5
49239,68,145,16
49240,68,93,21
49241,68,94,15
49242,68,146,22
49243,68,95,29
49244,68,96,22
49245,68,97,29
49246,68,147,24
49247,68,98,3
49248,68,99,28
49249,68,148,22
49250,68,179,5
49251,68,180,29
49252,68,149,29
49253,68,150,15
49254,68,151,29
49255,68,152,15
49256,68,100,22
49257,68,101,28
49258,68,102,10
49259,68,153,15
49260,119,119,93
49261,119,162,56
49262,119,120,93
49263,119,163,93
49264,119,121,93
49265,119,122,63
49266,119,164,71
49267,119,123,56
49268,119,124,71
49269,119,125,56
49270,119,127,71
49271,119,69,4
49272,119,165,79
49273,119,128,71
49274,119,129,93
49275,119,130,56
49276,119,131,63
49277,119,166,63
49278,119,126,102
49279,119,73,11
49280,119,70,6
49281,119,132,63
49282,119,71,6
49283,119,167,71
49284,119,72,11
49285,119,133,83
49286,119,74,19
49287,119,76,11
49288,119,183,
49289,119,75,21
49290,119,77,17
49291,119,78,20
49292,119,79,14
49293,119,134,67
49294,119,168,71
49295,119,187,
49296,119,188,
49297,119,135,93
49298,119,136,83
49299,119,169,93
49300,119,81,21
49301,119,170,83
49302,119,137,93
49303,119,172,93
49304,119,171,71
49305,119,80,17
49306,119,173,56
49307,119,138,93
49308,119,174,101
49309,119,139,93
49310,119,82,17
49311,119,83,19
49312,119,190,
49313,119,175,93
49314,119,84,21
49315,119,176,93
49316,119,85,10
49317,119,140,71
49318,119,86,6
49319,119,177,93
49320,119,87,6
49321,119,88,11
49322,119,141,56
49323,119,142,56
49324,119,143,39
49325,119,178,63
49326,119,89,19
49327,119,90,21
49328,119,91,17
49330,119,92,4
49331,119,144,83
49332,119,145,39
49333,119,93,21
49334,119,94,6
49335,119,146,71
49336,119,95,20
49337,119,96,6
49338,119,97,11
49339,119,147,82
49340,119,98,21
49341,119,99,19
49342,119,148,71
49343,119,179,83
49344,119,180,71
49345,119,149,79
49346,119,150,56
49347,119,151,63
49348,119,152,71
49349,119,100,21
49350,119,101,19
49351,119,102,10
49352,119,153,71
49353,162,162,125
49354,162,120,54
49355,162,163,104
49356,162,121,60
49357,162,122,88
49358,162,164,124
49359,162,123,42
49360,162,124,182
49361,162,125,43
49362,162,127,42
49363,162,69,13
49364,162,165,113
49365,162,128,182
49366,162,129,60
49367,162,130,43
49368,162,131,79
49369,162,166,113
49370,162,126,64
49371,162,73,24
49372,162,70,2
49373,162,132,88
49374,162,71,13
49375,162,167,142
49376,162,72,14
49377,162,133,60
49378,162,74,30
49379,162,76,14
49380,162,183,
49381,162,75,30
49382,162,77,13
49383,162,78,13
49384,162,79,14
49385,162,134,67
49386,162,168,128
49387,162,187,
49388,162,188,
49389,162,135,54
49390,162,136,60
49391,162,169,103
49392,162,81,29
49393,162,170,144
49394,162,137,51
49395,162,172,144
49396,162,171,142
49397,162,80,13
49398,162,173,142
49399,162,138,56
49400,162,174,123
49401,162,139,98
49402,162,82,13
49403,162,83,20
49404,162,190,
49405,162,175,123
49406,162,84,31
49407,162,176,144
49408,162,85,18
49409,162,140,42
49410,162,86,13
49411,162,177,104
49412,162,87,13
49413,162,88,24
49414,162,141,42
49415,162,142,43
49416,162,143,41
49417,162,178,151
49418,162,89,30
49419,162,90,30
49420,162,91,13
49422,162,92,13
49423,162,144,60
49424,162,145,41
49425,162,93,20
49426,162,94,1
49427,162,146,43
49428,162,95,2
49429,162,96,2
49430,162,97,24
49431,162,147,41
49432,162,98,31
49433,162,99,20
49434,162,148,43
49435,162,179,144
49436,162,180,128
49437,162,149,79
49438,162,150,42
49439,162,151,88
49440,162,152,182
49441,162,100,30
49442,162,101,20
49443,162,102,18
49444,162,153,182
49445,120,120,34
49446,120,163,34
49447,120,121,90
49448,120,122,68
49449,120,164,62
49450,120,123,62
49451,120,124,54
49452,120,125,54
49453,120,127,86
49454,120,69,16
49455,120,165,68
49456,120,128,54
49457,120,129,90
49458,120,130,54
49459,120,131,75
49460,120,166,75
49461,120,126,64
49462,120,73,29
49463,120,70,22
49464,120,132,68
49465,120,71,6
49466,120,167,86
49467,120,72,22
49468,120,133,34
49469,120,74,5
49470,120,76,22
49471,120,183,
49472,120,75,22
49473,120,77,24
49474,120,78,15
49475,120,79,29
49476,120,134,64
49477,120,168,54
49478,120,187,
49479,120,188,
49480,120,135,34
49481,120,136,34
49482,120,169,98
49483,120,81,5
49484,120,170,34
49485,120,137,65
49486,120,172,90
49487,120,171,86
49488,120,80,24
49489,120,173,62
49490,120,138,93
49491,120,174,64
49492,120,139,98
49493,120,82,24
49494,120,83,28
49495,120,190,
49496,120,175,93
49497,120,84,3
49498,120,176,90
49499,120,85,10
49500,120,140,86
49501,120,86,6
49502,120,177,34
49503,120,87,6
49504,120,88,29
49505,120,141,62
49506,120,142,54
49507,120,143,38
49508,120,178,68
49509,120,89,5
49510,120,90,22
49511,120,91,24
49513,120,92,16
49514,120,144,34
49515,120,145,38
49516,120,93,21
49517,120,94,15
49518,120,146,100
49519,120,95,29
49520,120,96,22
49521,120,97,29
49522,120,147,52
49523,120,98,3
49524,120,99,28
49525,120,148,100
49526,120,179,34
49527,120,180,54
49528,120,149,68
49529,120,150,62
49530,120,151,68
49531,120,152,62
49532,120,100,22
49533,120,101,28
49534,120,102,10
49535,120,153,62
49536,163,163,120
49537,163,121,90
49538,163,122,68
49539,163,164,153
49540,163,123,62
49541,163,124,54
49542,163,125,54
49543,163,127,86
49544,163,69,16
49545,163,165,135
49546,163,128,54
49547,163,129,90
49548,163,130,54
49549,163,131,75
49550,163,166,121
49551,163,126,64
49552,163,73,29
49553,163,70,22
49554,163,132,68
49555,163,71,6
49556,163,167,127
49557,163,72,22
49558,163,133,34
49559,163,74,5
49560,163,76,22
49561,163,183,
49562,163,75,22
49563,163,77,24
49564,163,78,15
49565,163,79,29
49566,163,134,64
49567,163,168,104
49568,163,187,
49569,163,188,
49570,163,135,34
49571,163,136,34
49572,163,169,116
49573,163,81,5
49574,163,170,120
49575,163,137,65
49576,163,172,129
49577,163,171,127
49578,163,80,24
49579,163,173,153
49580,163,138,93
49581,163,174,126
49582,163,139,98
49583,163,82,24
49584,163,83,28
49585,163,190,
49586,163,175,138
49587,163,84,3
49588,163,176,129
49589,163,85,10
49590,163,140,86
49591,163,86,6
49592,163,177,120
49593,163,87,6
49594,163,88,29
49595,163,141,62
49596,163,142,54
49597,163,143,38
49598,163,178,135
49599,163,89,5
49600,163,90,22
49601,163,91,24
49603,163,92,16
49604,163,144,34
49605,163,145,38
49606,163,93,21
49607,163,94,15
49608,163,146,100
49609,163,95,29
49610,163,96,22
49611,163,97,29
49612,163,147,52
49613,163,98,3
49614,163,99,28
49615,163,148,100
49616,163,179,120
49617,163,180,104
49618,163,149,68
49619,163,150,62
49620,163,151,68
49621,163,152,62
49622,163,100,22
49623,163,101,28
49624,163,102,10
49625,163,153,62
49626,121,121,90
49627,121,122,75
49628,121,164,86
49629,121,123,55
49630,121,124,100
49631,121,125,60
49632,121,127,86
49633,121,69,16
49634,121,165,36
49635,121,128,100
49636,121,129,90
49637,121,130,60
49638,121,131,75
49639,121,166,75
49640,121,126,85
49641,121,73,22
49642,121,70,22
49643,121,132,75
49644,121,71,6
49645,121,167,86
49646,121,72,22
49647,121,133,46
49648,121,74,7
49649,121,76,22
49650,121,183,
49651,121,75,22
49652,121,77,25
49653,121,78,20
49654,121,79,12
49655,121,134,67
49656,121,168,100
49657,121,187,
49658,121,188,
49659,121,135,90
49660,121,136,46
49661,121,169,65
49662,121,81,22
49663,121,170,46
49664,121,137,65
49665,121,172,90
49666,121,171,86
49667,121,80,25
49668,121,173,55
49669,121,138,93
49670,121,174,83
49671,121,139,65
49672,121,82,25
49673,121,83,19
49674,121,190,
49675,121,175,93
49676,121,84,10
49677,121,176,90
49678,121,85,10
49679,121,140,86
49680,121,86,6
49681,121,177,90
49682,121,87,6
49683,121,88,22
49684,121,141,55
49685,121,142,60
49686,121,143,38
49687,121,178,75
49688,121,89,7
49689,121,90,22
49690,121,91,25
49692,121,92,16
49693,121,144,46
49694,121,145,38
49695,121,93,21
49696,121,94,6
49697,121,146,100
49698,121,95,30
49699,121,96,22
49700,121,97,22
49701,121,147,59
49702,121,98,10
49703,121,99,19
49704,121,148,100
49705,121,179,46
49706,121,180,100
49707,121,149,36
49708,121,150,55
49709,121,151,75
49710,121,152,86
49711,121,100,22
49712,121,101,19
49713,121,102,10
49714,121,153,86
49715,122,122,53
49716,122,164,73
49717,122,123,73
49718,122,124,88
49719,122,125,88
49720,122,127,76
49721,122,69,16
49722,122,165,53
49723,122,128,88
49724,122,129,75
49725,122,130,88
49726,122,131,61
49727,122,166,61
49728,122,126,64
49729,122,73,27
49730,122,70,11
49731,122,132,53
49732,122,71,16
49733,122,167,76
49734,122,72,11
49735,122,133,68
49736,122,74,29
49737,122,76,11
49738,122,183,
49739,122,75,22
49740,122,77,24
49741,122,78,27
49742,122,79,27
49743,122,134,64
49744,122,168,88
49745,122,187,
49746,122,188,
49747,122,135,68
49748,122,136,68
49749,122,169,84
49750,122,81,29
49751,122,170,68
49752,122,137,66
49753,122,172,75
49754,122,171,76
49755,122,80,24
49756,122,173,73
49757,122,138,63
49758,122,174,97
49759,122,139,84
49760,122,82,24
49761,122,83,27
49762,122,190,
49763,122,175,63
49764,122,84,3
49765,122,176,75
49766,122,85,10
49767,122,140,76
49768,122,86,16
49769,122,177,68
49770,122,87,16
49771,122,88,27
49772,122,141,73
49773,122,142,88
49774,122,143,72
49775,122,178,53
49776,122,89,29
49777,122,90,22
49778,122,91,24
49780,122,92,16
49781,122,144,68
49782,122,145,72
49783,122,93,11
49784,122,94,27
49785,122,146,48
49786,122,95,24
49787,122,96,11
49788,122,97,27
49789,122,147,35
49790,122,98,3
49791,122,99,27
49792,122,148,48
49793,122,179,68
49794,122,180,88
49795,122,149,53
49796,122,150,73
49797,122,151,53
49798,122,152,73
49799,122,100,22
49800,122,101,27
49801,122,102,10
49802,122,153,73
49803,164,164,152
49804,164,123,62
49805,164,124,182
49806,164,125,182
49807,164,127,86
49808,164,69,6
49809,164,165,122
49810,164,128,182
49811,164,129,86
49812,164,130,182
49813,164,131,76
49814,164,166,131
49815,164,126,47
49816,164,73,27
49817,164,70,9
49818,164,132,73
49819,164,71,6
49820,164,167,127
49821,164,72,16
49822,164,133,62
49823,164,74,15
49824,164,76,16
49825,164,183,
49826,164,75,6
49827,164,77,23
49828,164,78,15
49829,164,79,27
49830,164,134,47
49831,164,168,124
49832,164,187,
49833,164,188,
49834,164,135,62
49835,164,136,62
49836,164,169,103
49837,164,81,15
49838,164,170,153
49839,164,137,33
49840,164,172,127
49841,164,171,127
49842,164,80,23
49843,164,173,152
49844,164,138,71
49845,164,174,153
49846,164,139,32
49847,164,82,23
49848,164,83,23
49849,164,190,
49850,164,175,140
49851,164,84,3
49852,164,176,127
49853,164,85,6
49854,164,140,86
49855,164,86,6
49856,164,177,153
49857,164,87,6
49858,164,88,27
49859,164,141,62
49860,164,142,182
49861,164,143,87
49862,164,178,122
49863,164,89,15
49864,164,90,6
49865,164,91,23
49867,164,92,6
49868,164,144,62
49869,164,145,87
49870,164,93,6
49871,164,94,15
49872,164,146,50
49873,164,95,1
49874,164,96,9
49875,164,97,27
49876,164,147,47
49877,164,98,3
49878,164,99,23
49879,164,148,50
49880,164,179,153
49881,164,180,124
49882,164,149,73
49883,164,150,62
49884,164,151,73
49885,164,152,62
49886,164,100,6
49887,164,101,23
49888,164,102,6
49889,164,153,62
49890,123,123,78
49891,123,124,182
49892,123,125,42
49893,123,127,78
49894,123,69,26
49895,123,165,59
49896,123,128,182
49897,123,129,55
49898,123,130,42
49899,123,131,59
49900,123,166,59
49901,123,126,47
49902,123,73,27
49903,123,70,13
49904,123,132,73
49905,123,71,26
49906,123,167,78
49907,123,72,25
49908,123,133,55
49909,123,74,20
49910,123,76,25
49911,123,183,
49912,123,75,20
49913,123,77,26
49914,123,78,26
49915,123,79,25
49916,123,134,55
49917,123,168,182
49918,123,187,
49919,123,188,
49920,123,135,62
49921,123,136,55
49922,123,169,32
49923,123,81,15
49924,123,170,55
49925,123,137,51
49926,123,172,55
49927,123,171,78
49928,123,80,26
49929,123,173,78
49930,123,138,56
49931,123,174,56
49932,123,139,32
49933,123,82,26
49934,123,83,20
49935,123,190,
49936,123,175,56
49937,123,84,3
49938,123,176,55
49939,123,85,26
49940,123,140,78
49941,123,86,26
49942,123,177,62
49943,123,87,26
49944,123,88,27
49945,123,141,78
49946,123,142,42
49947,123,143,78
49948,123,178,73
49949,123,89,20
49950,123,90,20
49951,123,91,26
49953,123,92,26
49954,123,144,55
49955,123,145,78
49956,123,93,20
49957,123,94,15
49958,123,146,42
49959,123,95,13
49960,123,96,13
49961,123,97,27
49962,123,147,78
49963,123,98,3
49964,123,99,20
49965,123,148,42
49966,123,179,55
49967,123,180,182
49968,123,149,59
49969,123,150,78
49970,123,151,73
49971,123,152,62
49972,123,100,20
49973,123,101,20
49974,123,102,26
49975,123,153,62
49976,124,124,182
49977,124,125,182
49978,124,127,50
49979,124,69,9
49980,124,165,88
49981,124,128,182
49982,124,129,100
49983,124,130,182
49984,124,131,48
49985,124,166,48
49986,124,126,64
49987,124,73,24
49988,124,70,9
49989,124,132,88
49990,124,71,9
49991,124,167,50
49992,124,72,11
49993,124,133,54
49994,124,74,29
49995,124,76,11
49996,124,183,
49997,124,75,22
49998,124,77,1
49999,124,78,1
50000,124,79,24
50001,124,134,64
